TimeStart,TimeEnd,Length (s),File Name
11/13/21 4:36,11/13/21 5:06,1801.400000,1423_Bridge05844A_afterpour_startup_21-11-11-0435pm_072.ASC
11/13/21 5:06,11/13/21 5:36,1801.360000,1424_Bridge05844A_afterpour_startup_21-11-11-0435pm_073.ASC
11/13/21 5:36,11/13/21 6:06,1801.366667,1425_Bridge05844A_afterpour_startup_21-11-11-0435pm_074.ASC
11/13/21 6:06,11/13/21 6:36,1801.473333,1426_Bridge05844A_afterpour_startup_21-11-11-0435pm_075.ASC
11/13/21 6:36,11/13/21 7:06,1801.420000,1427_Bridge05844A_afterpour_startup_21-11-11-0435pm_076.ASC
11/13/21 7:06,11/13/21 7:36,1801.380000,1428_Bridge05844A_afterpour_startup_21-11-11-0435pm_077.ASC
11/13/21 7:36,11/13/21 8:06,1801.380000,1429_Bridge05844A_afterpour_startup_21-11-11-0435pm_078.ASC
11/13/21 8:06,11/13/21 8:36,1801.360000,1430_Bridge05844A_afterpour_startup_21-11-11-0435pm_079.ASC
11/13/21 8:36,11/13/21 9:06,1801.486667,1431_Bridge05844A_afterpour_startup_21-11-11-0435pm_080.ASC
11/13/21 9:06,11/13/21 9:36,1801.413333,1432_Bridge05844A_afterpour_startup_21-11-11-0435pm_081.ASC
11/13/21 9:36,11/13/21 10:06,1801.353333,1433_Bridge05844A_afterpour_startup_21-11-11-0435pm_082.ASC
11/13/21 10:06,11/13/21 10:36,1801.353333,1434_Bridge05844A_afterpour_startup_21-11-11-0435pm_083.ASC
11/13/21 10:36,11/13/21 11:06,1801.466667,1435_Bridge05844A_afterpour_startup_21-11-11-0435pm_084.ASC
11/13/21 11:06,11/13/21 11:37,1801.413333,1436_Bridge05844A_afterpour_startup_21-11-11-0435pm_085.ASC
11/13/21 11:37,11/13/21 12:07,1801.366667,1437_Bridge05844A_afterpour_startup_21-11-11-0435pm_086.ASC
11/13/21 12:07,11/13/21 12:37,1801.380000,1438_Bridge05844A_afterpour_startup_21-11-11-0435pm_087.ASC
11/13/21 12:37,11/13/21 13:07,1801.373333,1439_Bridge05844A_afterpour_startup_21-11-11-0435pm_088.ASC
11/13/21 13:07,11/13/21 13:37,1801.486667,1440_Bridge05844A_afterpour_startup_21-11-11-0435pm_089.ASC
11/13/21 13:37,11/13/21 14:07,1801.393333,1441_Bridge05844A_afterpour_startup_21-11-11-0435pm_090.ASC
11/13/21 14:07,11/13/21 14:37,1801.380000,1442_Bridge05844A_afterpour_startup_21-11-11-0435pm_091.ASC
11/13/21 14:37,11/13/21 15:07,1801.360000,1443_Bridge05844A_afterpour_startup_21-11-11-0435pm_092.ASC
11/13/21 15:07,11/13/21 15:37,1801.473333,1444_Bridge05844A_afterpour_startup_21-11-11-0435pm_093.ASC
11/13/21 15:37,11/13/21 16:07,1801.400000,1445_Bridge05844A_afterpour_startup_21-11-11-0435pm_094.ASC
11/13/21 16:07,11/13/21 16:37,1801.373333,1446_Bridge05844A_afterpour_startup_21-11-11-0435pm_095.ASC
11/13/21 16:37,11/13/21 17:07,1801.353333,1447_Bridge05844A_afterpour_startup_21-11-11-0435pm_096.ASC
11/13/21 17:07,11/13/21 17:37,1801.473333,1448_Bridge05844A_afterpour_startup_21-11-11-0435pm_097.ASC
11/13/21 17:37,11/13/21 18:07,1801.393333,1449_Bridge05844A_afterpour_startup_21-11-11-0435pm_098.ASC
11/13/21 18:07,11/13/21 18:37,1801.360000,1450_Bridge05844A_afterpour_startup_21-11-11-0435pm_099.ASC
11/13/21 18:37,11/13/21 19:07,1801.393333,1451_Bridge05844A_afterpour_startup_21-11-11-0435pm_100.ASC
11/13/21 19:07,11/13/21 19:37,1801.453333,1452_Bridge05844A_afterpour_startup_21-11-11-0435pm_101.ASC
11/13/21 19:37,11/13/21 20:07,1801.406667,1453_Bridge05844A_afterpour_startup_21-11-11-0435pm_102.ASC
11/13/21 20:07,11/13/21 20:37,1801.373333,1454_Bridge05844A_afterpour_startup_21-11-11-0435pm_103.ASC
11/13/21 20:37,11/13/21 21:07,1801.366667,1455_Bridge05844A_afterpour_startup_21-11-11-0435pm_104.ASC
11/13/21 21:07,11/13/21 21:37,1801.473333,1456_Bridge05844A_afterpour_startup_21-11-11-0435pm_105.ASC
11/13/21 21:37,11/13/21 22:07,1801.386667,1457_Bridge05844A_afterpour_startup_21-11-11-0435pm_106.ASC
11/13/21 22:07,11/13/21 22:37,1801.373333,1458_Bridge05844A_afterpour_startup_21-11-11-0435pm_107.ASC
11/13/21 22:37,11/13/21 23:07,1801.406667,1459_Bridge05844A_afterpour_startup_21-11-11-0435pm_108.ASC
11/13/21 23:07,11/13/21 23:37,1801.346667,1460_Bridge05844A_afterpour_startup_21-11-11-0435pm_109.ASC
11/13/21 23:37,11/14/21 0:07,1801.473333,1461_Bridge05844A_afterpour_startup_21-11-11-0435pm_110.ASC
11/14/21 0:07,11/14/21 0:37,1801.440000,1462_Bridge05844A_afterpour_startup_21-11-11-0435pm_111.ASC
11/14/21 0:37,11/14/21 1:07,1801.353333,1463_Bridge05844A_afterpour_startup_21-11-11-0435pm_112.ASC
11/14/21 1:07,11/14/21 1:37,1801.360000,1464_Bridge05844A_afterpour_startup_21-11-11-0435pm_113.ASC
11/14/21 1:37,11/14/21 2:07,1801.366667,1465_Bridge05844A_afterpour_startup_21-11-11-0435pm_114.ASC
11/14/21 2:07,11/14/21 2:37,1801.466667,1466_Bridge05844A_afterpour_startup_21-11-11-0435pm_115.ASC
11/14/21 2:37,11/14/21 3:07,1801.406667,1467_Bridge05844A_afterpour_startup_21-11-11-0435pm_116.ASC
11/14/21 3:07,11/14/21 3:37,1801.373333,1468_Bridge05844A_afterpour_startup_21-11-11-0435pm_117.ASC
11/14/21 3:37,11/14/21 4:07,1801.480000,1469_Bridge05844A_afterpour_startup_21-11-11-0435pm_118.ASC
11/14/21 4:07,11/14/21 4:37,1801.393333,1470_Bridge05844A_afterpour_startup_21-11-11-0435pm_119.ASC
11/14/21 4:37,11/14/21 5:07,1801.353333,1471_Bridge05844A_afterpour_startup_21-11-11-0435pm_120.ASC
11/14/21 5:07,11/14/21 5:37,1801.373333,1472_Bridge05844A_afterpour_startup_21-11-11-0435pm_121.ASC
11/14/21 5:37,11/14/21 6:07,1801.373333,1473_Bridge05844A_afterpour_startup_21-11-11-0435pm_122.ASC
11/14/21 6:07,11/14/21 6:37,1801.466667,1474_Bridge05844A_afterpour_startup_21-11-11-0435pm_123.ASC
11/14/21 6:37,11/14/21 7:07,1801.420000,1475_Bridge05844A_afterpour_startup_21-11-11-0435pm_124.ASC
11/14/21 7:07,11/14/21 7:37,1801.353333,1476_Bridge05844A_afterpour_startup_21-11-11-0435pm_125.ASC
11/14/21 7:37,11/14/21 8:07,1801.353333,1477_Bridge05844A_afterpour_startup_21-11-11-0435pm_126.ASC
11/14/21 8:07,11/14/21 8:37,1801.473333,1478_Bridge05844A_afterpour_startup_21-11-11-0435pm_127.ASC
11/14/21 8:37,11/14/21 9:08,1801.400000,1479_Bridge05844A_afterpour_startup_21-11-11-0435pm_128.ASC
11/14/21 9:08,11/14/21 9:38,1801.400000,1480_Bridge05844A_afterpour_startup_21-11-11-0435pm_129.ASC
11/14/21 9:38,11/14/21 10:08,1801.373333,1481_Bridge05844A_afterpour_startup_21-11-11-0435pm_130.ASC
11/14/21 10:08,11/14/21 10:38,1801.380000,1482_Bridge05844A_afterpour_startup_21-11-11-0435pm_131.ASC
11/14/21 10:38,11/14/21 11:08,1801.400000,1483_Bridge05844A_afterpour_startup_21-11-11-0435pm_132.ASC
11/14/21 11:08,11/14/21 11:38,1801.360000,1484_Bridge05844A_afterpour_startup_21-11-11-0435pm_133.ASC
11/14/21 11:38,11/14/21 12:08,1801.460000,1485_Bridge05844A_afterpour_startup_21-11-11-0435pm_134.ASC
11/14/21 12:08,11/14/21 12:38,1801.426667,1486_Bridge05844A_afterpour_startup_21-11-11-0435pm_135.ASC
11/14/21 12:38,11/14/21 13:08,1801.346667,1487_Bridge05844A_afterpour_startup_21-11-11-0435pm_136.ASC
11/14/21 13:08,11/14/21 13:38,1801.453333,1488_Bridge05844A_afterpour_startup_21-11-11-0435pm_137.ASC
11/14/21 13:38,11/14/21 14:08,1801.413333,1489_Bridge05844A_afterpour_startup_21-11-11-0435pm_138.ASC
11/14/21 14:08,11/14/21 14:38,1801.346667,1490_Bridge05844A_afterpour_startup_21-11-11-0435pm_139.ASC
11/14/21 14:38,11/14/21 15:08,1801.393333,1491_Bridge05844A_afterpour_startup_21-11-11-0435pm_140.ASC
11/14/21 15:08,11/14/21 15:38,1801.393333,1492_Bridge05844A_afterpour_startup_21-11-11-0435pm_141.ASC
11/14/21 15:38,11/14/21 16:08,1801.373333,1493_Bridge05844A_afterpour_startup_21-11-11-0435pm_142.ASC
11/14/21 16:08,11/14/21 16:38,1801.480000,1494_Bridge05844A_afterpour_startup_21-11-11-0435pm_143.ASC
11/14/21 16:38,11/14/21 17:08,1801.426667,1495_Bridge05844A_afterpour_startup_21-11-11-0435pm_144.ASC
11/14/21 17:08,11/14/21 17:38,1801.386667,1496_Bridge05844A_afterpour_startup_21-11-11-0435pm_145.ASC
11/14/21 17:38,11/14/21 18:08,1801.413333,1497_Bridge05844A_afterpour_startup_21-11-11-0435pm_146.ASC
11/14/21 18:08,11/14/21 18:38,1801.360000,1498_Bridge05844A_afterpour_startup_21-11-11-0435pm_147.ASC
11/14/21 18:38,11/14/21 19:08,1801.393333,1499_Bridge05844A_afterpour_startup_21-11-11-0435pm_148.ASC
11/14/21 19:08,11/14/21 19:38,1801.373333,1500_Bridge05844A_afterpour_startup_21-11-11-0435pm_149.ASC
11/14/21 19:38,11/14/21 20:08,1801.466667,1501_Bridge05844A_afterpour_startup_21-11-11-0435pm_150.ASC
11/14/21 20:08,11/14/21 20:38,1801.433333,1502_Bridge05844A_afterpour_startup_21-11-11-0435pm_151.ASC
11/14/21 20:38,11/14/21 21:08,1801.373333,1503_Bridge05844A_afterpour_startup_21-11-11-0435pm_152.ASC
11/14/21 21:08,11/14/21 21:38,1801.373333,1504_Bridge05844A_afterpour_startup_21-11-11-0435pm_153.ASC
11/14/21 21:38,11/14/21 22:08,1801.380000,1505_Bridge05844A_afterpour_startup_21-11-11-0435pm_154.ASC
11/14/21 22:08,11/14/21 22:38,1801.360000,1506_Bridge05844A_afterpour_startup_21-11-11-0435pm_155.ASC
11/14/21 22:38,11/14/21 23:08,1801.440000,1507_Bridge05844A_afterpour_startup_21-11-11-0435pm_156.ASC
11/14/21 23:08,11/14/21 23:38,1801.426667,1508_Bridge05844A_afterpour_startup_21-11-11-0435pm_157.ASC
11/14/21 23:38,11/15/21 0:08,1801.373333,1509_Bridge05844A_afterpour_startup_21-11-11-0435pm_158.ASC
11/15/21 0:08,11/15/21 0:38,1801.393333,1510_Bridge05844A_afterpour_startup_21-11-11-0435pm_159.ASC
11/15/21 0:38,11/15/21 1:08,1801.380000,1511_Bridge05844A_afterpour_startup_21-11-11-0435pm_160.ASC
11/15/21 1:08,11/15/21 1:38,1801.400000,1512_Bridge05844A_afterpour_startup_21-11-11-0435pm_161.ASC
11/15/21 1:38,11/15/21 2:08,1801.466667,1513_Bridge05844A_afterpour_startup_21-11-11-0435pm_162.ASC
11/15/21 2:08,11/15/21 2:38,1801.433333,1514_Bridge05844A_afterpour_startup_21-11-11-0435pm_163.ASC
11/15/21 2:38,11/15/21 3:08,1801.353333,1515_Bridge05844A_afterpour_startup_21-11-11-0435pm_164.ASC
11/15/21 3:08,11/15/21 3:38,1801.380000,1516_Bridge05844A_afterpour_startup_21-11-11-0435pm_165.ASC
11/15/21 3:38,11/15/21 4:08,1801.360000,1517_Bridge05844A_afterpour_startup_21-11-11-0435pm_166.ASC
11/15/21 4:08,11/15/21 4:38,1801.453333,1518_Bridge05844A_afterpour_startup_21-11-11-0435pm_167.ASC
11/15/21 4:38,11/15/21 5:08,1801.413333,1519_Bridge05844A_afterpour_startup_21-11-11-0435pm_168.ASC
11/15/21 5:08,11/15/21 5:38,1801.386667,1520_Bridge05844A_afterpour_startup_21-11-11-0435pm_169.ASC
11/15/21 5:38,11/15/21 6:08,1801.373333,1521_Bridge05844A_afterpour_startup_21-11-11-0435pm_170.ASC
11/15/21 6:08,11/15/21 6:39,1801.373333,1522_Bridge05844A_afterpour_startup_21-11-11-0435pm_171.ASC
11/15/21 6:39,11/15/21 7:09,1801.480000,1523_Bridge05844A_afterpour_startup_21-11-11-0435pm_172.ASC
11/15/21 7:09,11/15/21 7:39,1801.420000,1524_Bridge05844A_afterpour_startup_21-11-11-0435pm_173.ASC
11/15/21 7:39,11/15/21 8:09,1801.373333,1525_Bridge05844A_afterpour_startup_21-11-11-0435pm_174.ASC
11/15/21 8:09,11/15/21 8:39,1801.360000,1526_Bridge05844A_afterpour_startup_21-11-11-0435pm_175.ASC
11/15/21 8:39,11/15/21 9:09,1801.366667,1527_Bridge05844A_afterpour_startup_21-11-11-0435pm_176.ASC
11/15/21 9:09,11/15/21 9:39,1801.473333,1528_Bridge05844A_afterpour_startup_21-11-11-0435pm_177.ASC
11/15/21 9:39,11/15/21 10:09,1801.426667,1529_Bridge05844A_afterpour_startup_21-11-11-0435pm_178.ASC
11/15/21 10:09,11/15/21 10:39,1801.346667,1530_Bridge05844A_afterpour_startup_21-11-11-0435pm_179.ASC
11/15/21 10:39,11/15/21 11:09,1801.360000,1531_Bridge05844A_afterpour_startup_21-11-11-0435pm_180.ASC
11/15/21 11:09,11/15/21 11:39,1801.486667,1532_Bridge05844A_afterpour_startup_21-11-11-0435pm_181.ASC
11/15/21 11:39,11/15/21 12:09,1801.426667,1533_Bridge05844A_afterpour_startup_21-11-11-0435pm_182.ASC
11/15/21 12:09,11/15/21 12:39,1801.373333,1534_Bridge05844A_afterpour_startup_21-11-11-0435pm_183.ASC
11/15/21 12:39,11/15/21 13:09,1801.360000,1535_Bridge05844A_afterpour_startup_21-11-11-0435pm_184.ASC
11/15/21 13:09,11/15/21 13:39,1801.386667,1536_Bridge05844A_afterpour_startup_21-11-11-0435pm_185.ASC
11/15/21 13:39,11/15/21 14:09,1801.380000,1537_Bridge05844A_afterpour_startup_21-11-11-0435pm_186.ASC
11/15/21 14:09,11/15/21 14:39,1801.400000,1538_Bridge05844A_afterpour_startup_21-11-11-0435pm_187.ASC
11/15/21 14:39,11/15/21 15:09,1801.386667,1539_Bridge05844A_afterpour_startup_21-11-11-0435pm_188.ASC
11/15/21 15:09,11/15/21 15:39,1801.433333,1540_Bridge05844A_afterpour_startup_21-11-11-0435pm_189.ASC
11/15/21 15:39,11/15/21 16:09,1801.366667,1541_Bridge05844A_afterpour_startup_21-11-11-0435pm_190.ASC
11/15/21 16:09,11/15/21 16:39,1801.386667,1542_Bridge05844A_afterpour_startup_21-11-11-0435pm_191.ASC
11/15/21 16:39,11/15/21 17:09,1801.513333,1543_Bridge05844A_afterpour_startup_21-11-11-0435pm_192.ASC
11/15/21 17:09,11/15/21 17:39,1801.386667,1544_Bridge05844A_afterpour_startup_21-11-11-0435pm_193.ASC
11/15/21 17:39,11/15/21 18:09,1801.420000,1545_Bridge05844A_afterpour_startup_21-11-11-0435pm_194.ASC
11/15/21 18:09,11/15/21 18:39,1801.373333,1546_Bridge05844A_afterpour_startup_21-11-11-0435pm_195.ASC
11/15/21 18:39,11/15/21 19:09,1801.380000,1547_Bridge05844A_afterpour_startup_21-11-11-0435pm_196.ASC
11/15/21 19:09,11/15/21 19:39,1801.373333,1548_Bridge05844A_afterpour_startup_21-11-11-0435pm_197.ASC
11/15/21 19:39,11/15/21 20:09,1801.366667,1549_Bridge05844A_afterpour_startup_21-11-11-0435pm_198.ASC
11/15/21 20:09,11/15/21 20:39,1801.460000,1550_Bridge05844A_afterpour_startup_21-11-11-0435pm_199.ASC
11/15/21 20:39,11/15/21 21:09,1801.446667,1551_Bridge05844A_afterpour_startup_21-11-11-0435pm_200.ASC
11/15/21 21:09,11/15/21 21:39,1801.346667,1552_Bridge05844A_afterpour_startup_21-11-11-0435pm_201.ASC
11/15/21 21:39,11/15/21 22:09,1801.393333,1553_Bridge05844A_afterpour_startup_21-11-11-0435pm_202.ASC
11/15/21 22:09,11/15/21 22:39,1801.360000,1554_Bridge05844A_afterpour_startup_21-11-11-0435pm_203.ASC
11/15/21 22:39,11/15/21 23:09,1801.460000,1555_Bridge05844A_afterpour_startup_21-11-11-0435pm_204.ASC
11/15/21 23:09,11/15/21 23:39,1801.420000,1556_Bridge05844A_afterpour_startup_21-11-11-0435pm_205.ASC
11/15/21 23:39,11/16/21 0:09,1801.373333,1557_Bridge05844A_afterpour_startup_21-11-11-0435pm_206.ASC
11/16/21 0:09,11/16/21 0:39,1801.373333,1558_Bridge05844A_afterpour_startup_21-11-11-0435pm_207.ASC
11/16/21 0:39,11/16/21 1:09,1801.393333,1559_Bridge05844A_afterpour_startup_21-11-11-0435pm_208.ASC
11/16/21 1:09,11/16/21 1:39,1801.386667,1560_Bridge05844A_afterpour_startup_21-11-11-0435pm_209.ASC
11/16/21 1:39,11/16/21 2:09,1801.380000,1561_Bridge05844A_afterpour_startup_21-11-11-0435pm_210.ASC
11/16/21 2:09,11/16/21 2:39,1801.486667,1562_Bridge05844A_afterpour_startup_21-11-11-0435pm_211.ASC
11/16/21 2:39,11/16/21 3:09,1801.413333,1563_Bridge05844A_afterpour_startup_21-11-11-0435pm_212.ASC
11/16/21 3:09,11/16/21 3:39,1801.386667,1564_Bridge05844A_afterpour_startup_21-11-11-0435pm_213.ASC
11/16/21 3:39,11/16/21 4:10,1801.373333,1565_Bridge05844A_afterpour_startup_21-11-11-0435pm_214.ASC
11/16/21 4:10,11/16/21 4:40,1801.420000,1566_Bridge05844A_afterpour_startup_21-11-11-0435pm_215.ASC
11/16/21 4:40,11/16/21 5:10,1801.373333,1567_Bridge05844A_afterpour_startup_21-11-11-0435pm_216.ASC
11/16/21 5:10,11/16/21 5:40,1801.366667,1568_Bridge05844A_afterpour_startup_21-11-11-0435pm_217.ASC
11/16/21 5:40,11/16/21 6:10,1801.446667,1569_Bridge05844A_afterpour_startup_21-11-11-0435pm_218.ASC
11/16/21 6:10,11/16/21 6:40,1801.406667,1570_Bridge05844A_afterpour_startup_21-11-11-0435pm_219.ASC
11/16/21 6:40,11/16/21 7:10,1801.373333,1571_Bridge05844A_afterpour_startup_21-11-11-0435pm_220.ASC
11/16/21 7:10,11/16/21 7:40,1801.373333,1572_Bridge05844A_afterpour_startup_21-11-11-0435pm_221.ASC
11/16/21 7:40,11/16/21 8:10,1801.380000,1573_Bridge05844A_afterpour_startup_21-11-11-0435pm_222.ASC
11/16/21 8:10,11/16/21 8:40,1801.393333,1574_Bridge05844A_afterpour_startup_21-11-11-0435pm_223.ASC
11/16/21 8:40,11/16/21 9:10,1801.486667,1575_Bridge05844A_afterpour_startup_21-11-11-0435pm_224.ASC
11/16/21 9:10,11/16/21 9:21,651.766667,1576_Bridge05844A_afterpour_startup_21-11-11-0435pm_225.ASC
11/16/21 11:44,11/16/21 12:14,1800.773333,1577_Bridge05844A_afterpour_startup_21-11-16-1144am.ASC
11/16/21 12:14,11/16/21 12:44,1801.433333,1578_Bridge05844A_afterpour_startup_21-11-16-1144am_001.ASC
11/16/21 12:44,11/16/21 13:14,1801.340000,1579_Bridge05844A_afterpour_startup_21-11-16-1144am_002.ASC
11/16/21 13:14,11/16/21 13:44,1801.366667,1580_Bridge05844A_afterpour_startup_21-11-16-1144am_003.ASC
11/16/21 13:44,11/16/21 14:14,1801.453333,1581_Bridge05844A_afterpour_startup_21-11-16-1144am_004.ASC
11/16/21 14:14,11/16/21 14:44,1801.446667,1582_Bridge05844A_afterpour_startup_21-11-16-1144am_005.ASC
11/16/21 14:44,11/16/21 15:14,1801.373333,1583_Bridge05844A_afterpour_startup_21-11-16-1144am_006.ASC
11/16/21 15:14,11/16/21 15:44,1801.360000,1584_Bridge05844A_afterpour_startup_21-11-16-1144am_007.ASC
11/16/21 15:44,11/16/21 16:14,1801.360000,1585_Bridge05844A_afterpour_startup_21-11-16-1144am_008.ASC
11/16/21 16:14,11/16/21 16:44,1801.506667,1586_Bridge05844A_afterpour_startup_21-11-16-1144am_009.ASC
11/16/21 16:44,11/16/21 17:14,1801.293333,1587_Bridge05844A_afterpour_startup_21-11-16-1144am_010.ASC
11/16/21 17:14,11/16/21 17:44,1801.446667,1588_Bridge05844A_afterpour_startup_21-11-16-1144am_011.ASC
11/16/21 17:44,11/16/21 18:14,1801.373333,1589_Bridge05844A_afterpour_startup_21-11-16-1144am_012.ASC
11/16/21 18:14,11/16/21 18:44,1801.413333,1590_Bridge05844A_afterpour_startup_21-11-16-1144am_013.ASC
11/16/21 18:44,11/16/21 19:14,1801.366667,1591_Bridge05844A_afterpour_startup_21-11-16-1144am_014.ASC
11/16/21 19:14,11/16/21 19:44,1801.460000,1592_Bridge05844A_afterpour_startup_21-11-16-1144am_015.ASC
11/16/21 19:44,11/16/21 20:14,1801.426667,1593_Bridge05844A_afterpour_startup_21-11-16-1144am_016.ASC
11/16/21 20:14,11/16/21 20:44,1801.373333,1594_Bridge05844A_afterpour_startup_21-11-16-1144am_017.ASC
11/16/21 20:44,11/16/21 21:14,1801.373333,1595_Bridge05844A_afterpour_startup_21-11-16-1144am_018.ASC
11/16/21 21:14,11/16/21 21:44,1801.373333,1596_Bridge05844A_afterpour_startup_21-11-16-1144am_019.ASC
11/16/21 21:44,11/16/21 22:14,1801.353333,1597_Bridge05844A_afterpour_startup_21-11-16-1144am_020.ASC
11/16/21 22:14,11/16/21 22:44,1801.473333,1598_Bridge05844A_afterpour_startup_21-11-16-1144am_021.ASC
11/16/21 22:44,11/16/21 23:14,1801.406667,1599_Bridge05844A_afterpour_startup_21-11-16-1144am_022.ASC
11/16/21 23:14,11/16/21 23:44,1801.373333,1600_Bridge05844A_afterpour_startup_21-11-16-1144am_023.ASC
11/16/21 23:44,11/17/21 0:14,1801.366667,1601_Bridge05844A_afterpour_startup_21-11-16-1144am_024.ASC
11/17/21 0:14,11/17/21 0:44,1801.400000,1602_Bridge05844A_afterpour_startup_21-11-16-1144am_025.ASC
11/17/21 0:44,11/17/21 1:14,1801.446667,1603_Bridge05844A_afterpour_startup_21-11-16-1144am_026.ASC
11/17/21 1:14,11/17/21 1:44,1801.426667,1604_Bridge05844A_afterpour_startup_21-11-16-1144am_027.ASC
11/17/21 1:44,11/17/21 2:14,1801.373333,1605_Bridge05844A_afterpour_startup_21-11-16-1144am_028.ASC
11/17/21 2:14,11/17/21 2:44,1801.373333,1606_Bridge05844A_afterpour_startup_21-11-16-1144am_029.ASC
11/17/21 2:44,11/17/21 3:14,1801.393333,1607_Bridge05844A_afterpour_startup_21-11-16-1144am_030.ASC
11/17/21 3:14,11/17/21 3:44,1801.373333,1608_Bridge05844A_afterpour_startup_21-11-16-1144am_031.ASC
11/17/21 3:44,11/17/21 4:14,1801.366667,1609_Bridge05844A_afterpour_startup_21-11-16-1144am_032.ASC
11/17/21 4:14,11/17/21 4:44,1801.380000,1610_Bridge05844A_afterpour_startup_21-11-16-1144am_033.ASC
11/17/21 4:44,11/17/21 5:14,1801.453333,1611_Bridge05844A_afterpour_startup_21-11-16-1144am_034.ASC
11/17/21 5:14,11/17/21 5:44,1801.446667,1612_Bridge05844A_afterpour_startup_21-11-16-1144am_035.ASC
11/17/21 5:44,11/17/21 6:14,1801.346667,1613_Bridge05844A_afterpour_startup_21-11-16-1144am_036.ASC
11/17/21 6:14,11/17/21 6:44,1801.406667,1614_Bridge05844A_afterpour_startup_21-11-16-1144am_037.ASC
11/17/21 6:44,11/17/21 7:14,1801.340000,1615_Bridge05844A_afterpour_startup_21-11-16-1144am_038.ASC
11/17/21 7:14,11/17/21 7:44,1801.373333,1616_Bridge05844A_afterpour_startup_21-11-16-1144am_039.ASC
11/17/21 7:44,11/17/21 8:14,1801.466667,1617_Bridge05844A_afterpour_startup_21-11-16-1144am_040.ASC
11/17/21 8:14,11/17/21 8:44,1801.426667,1618_Bridge05844A_afterpour_startup_21-11-16-1144am_041.ASC
11/17/21 8:44,11/17/21 9:14,1801.373333,1619_Bridge05844A_afterpour_startup_21-11-16-1144am_042.ASC
11/17/21 9:14,11/17/21 9:45,1801.373333,1620_Bridge05844A_afterpour_startup_21-11-16-1144am_043.ASC
11/17/21 9:45,11/17/21 10:15,1801.373333,1621_Bridge05844A_afterpour_startup_21-11-16-1144am_044.ASC
11/17/21 10:15,11/17/21 10:45,1801.366667,1622_Bridge05844A_afterpour_startup_21-11-16-1144am_045.ASC
11/17/21 10:45,11/17/21 11:15,1801.480000,1623_Bridge05844A_afterpour_startup_21-11-16-1144am_046.ASC
11/17/21 11:15,11/17/21 11:45,1801.366667,1624_Bridge05844A_afterpour_startup_21-11-16-1144am_047.ASC
11/17/21 11:45,11/17/21 12:15,1801.413333,1625_Bridge05844A_afterpour_startup_21-11-16-1144am_048.ASC
11/17/21 12:15,11/17/21 12:45,1801.393333,1626_Bridge05844A_afterpour_startup_21-11-16-1144am_049.ASC
11/17/21 12:45,11/17/21 13:15,1801.373333,1627_Bridge05844A_afterpour_startup_21-11-16-1144am_050.ASC
11/17/21 13:15,11/17/21 13:45,1801.373333,1628_Bridge05844A_afterpour_startup_21-11-16-1144am_051.ASC
11/17/21 13:45,11/17/21 14:15,1801.446667,1629_Bridge05844A_afterpour_startup_21-11-16-1144am_052.ASC
11/17/21 14:15,11/17/21 14:45,1801.366667,1630_Bridge05844A_afterpour_startup_21-11-16-1144am_053.ASC
11/17/21 14:45,11/17/21 15:15,1801.460000,1631_Bridge05844A_afterpour_startup_21-11-16-1144am_054.ASC
11/17/21 15:15,11/17/21 15:23,510.426667,1632_Bridge05844A_afterpour_startup_21-11-16-1144am_055.ASC
11/17/21 15:36,11/17/21 16:06,1800.813333,1633_Bridge05844A_afterpour_startup_21-11-17-336pm.ASC
11/17/21 16:06,11/17/21 16:36,1801.446667,1634_Bridge05844A_afterpour_startup_21-11-17-336pm_001.ASC
11/17/21 16:36,11/17/21 17:06,1801.386667,1635_Bridge05844A_afterpour_startup_21-11-17-336pm_002.ASC
11/17/21 17:06,11/17/21 17:36,1801.386667,1636_Bridge05844A_afterpour_startup_21-11-17-336pm_003.ASC
11/17/21 17:36,11/17/21 18:06,1801.360000,1637_Bridge05844A_afterpour_startup_21-11-17-336pm_004.ASC
11/17/21 18:06,11/17/21 18:36,1801.400000,1638_Bridge05844A_afterpour_startup_21-11-17-336pm_005.ASC
11/17/21 18:36,11/17/21 19:06,1801.373333,1639_Bridge05844A_afterpour_startup_21-11-17-336pm_006.ASC
11/17/21 19:06,11/17/21 19:36,1801.373333,1640_Bridge05844A_afterpour_startup_21-11-17-336pm_007.ASC
11/17/21 19:36,11/17/21 20:06,1801.406667,1641_Bridge05844A_afterpour_startup_21-11-17-336pm_008.ASC
11/17/21 20:06,11/17/21 20:36,1801.466667,1642_Bridge05844A_afterpour_startup_21-11-17-336pm_009.ASC
11/17/21 20:36,11/17/21 21:06,1801.446667,1643_Bridge05844A_afterpour_startup_21-11-17-336pm_010.ASC
11/17/21 21:06,11/17/21 21:36,1801.360000,1644_Bridge05844A_afterpour_startup_21-11-17-336pm_011.ASC
11/17/21 21:36,11/17/21 22:06,1801.400000,1645_Bridge05844A_afterpour_startup_21-11-17-336pm_012.ASC
11/17/21 22:06,11/17/21 22:36,1801.373333,1646_Bridge05844A_afterpour_startup_21-11-17-336pm_013.ASC
11/17/21 22:36,11/17/21 23:06,1801.380000,1647_Bridge05844A_afterpour_startup_21-11-17-336pm_014.ASC
11/17/21 23:06,11/17/21 23:36,1801.393333,1648_Bridge05844A_afterpour_startup_21-11-17-336pm_015.ASC
